utc,lat,lon,h,quality,E,N,U,est_E,est_N,est_U,err_2d,err_3d,err_h
1621218903.0,22.297463119444448,114.1768752888889,2.306,2,-224.82655839470425,-413.78381770101555,-1.1834537119887614,-225.238267718115,-413.71066757698634,1.52417399075128,0.418157276187829,2.7397268630785327,2.7076277027400413
1621218904.0,22.297400850000002,114.17680183611111,2.356,2,-232.3956374584759,-420.6790761346862,-1.134178322050559,-232.80005598769023,-420.50717475195415,1.0125671543005414,0.4394364938840163,2.1912600421654638,2.1467454763511005
1621218905.0,22.297340180555558,114.17672973333333,2.359,2,-239.8256073739209,-427.3971549614778,-1.1319022361489317,-240.22838716272065,-427.1217548925607,0.4865510241067672,0.4879310978254054,1.6904046000462156,1.618453260255699
1621218906.0,22.297281627777778,114.17665868055556,2.394,2,-247.1473833659415,-433.8808464026688,-1.0976216892518948,-247.54962865295784,-433.4917160731695,-0.02823843398113679,0.5596639029480704,1.2069814542554291,1.069383255270758
1621218907.0,22.297227625,114.17658870555556,2.394,2,-254.35809562441705,-439.8606925316761,-1.0983167922508983,-254.78318233950026,-439.28800552098573,-0.6125364722864641,0.7132104370756768,0.8629320059068535,0.48578031996443416
1621218908.0,22.297182630555557,114.17651799444445,2.444,2,-261.64465175699024,-444.843005607364,-1.0489587688015263,-262.08860179887483,-443.99236363415196,-1.0601377771649747,0.9595224886782854,0.9595876075207309,0.011179008363448428
1621218909.0,22.2971505,114.17644559166668,2.42,2,-269.10550387014683,-448.4008327376174,-1.0735194926412532,-269.47012090421026,-447.21363918485474,-1.5548636134760154,1.2419235537062856,1.3319407929456322,0.4813441208347622
1621218910.0,22.29713061111111,114.17637125277778,2.399,2,-276.76584328515725,-450.60307996916555,-1.0950031615840032,-277.1019378097209,-449.16460093207047,-1.947409812774921,1.4772208601301426,1.7055141654639383,0.8524066511909179
1621218911.0,22.29712290277778,114.17629705833333,2.33,2,-284.4112736473779,-451.4565144253929,-1.164400009864977,-284.62147161610426,-449.75358917916446,-2.33232659964036,1.7158489386595017,2.0756180042106243,1.1679265897753832
1621218912.0,22.297124902777778,114.17622771388889,2.316,2,-291.5569154030674,-451.23491247745915,-1.178706729255282,-291.5713324476285,-449.4268123620102,-2.5735901325965496,1.808157592318874,2.2836666980050535,1.3948834033412676
1621218913.0,22.297130330555557,114.17616769166668,2.3,2,-297.74193472188813,-450.63375279593663,-1.1949495923205973,-297.5158824181293,-448.85291765764373,-2.798948080051033,1.795124907579794,2.4073397314161724,1.6039984877304359
1621218914.0,22.29713551111111,114.17611931944445,2.289,2,-302.72647206235354,-450.05999040863384,-1.2061433878409673,-302.1581512801249,-448.3418843901037,-3.0068090938162224,1.8096620685703817,2.5528951774598574,1.800665705975255
1621218915.0,22.29713906666667,114.17608688888889,2.31,2,-306.0682941753498,-449.6662044046406,-1.1852748769850905,-305.1129366157212,-447.96801690733935,-3.0940747425106276,1.9484734647230595,2.727648395479189,1.9087998655255372
1621218916.0,22.297140669444445,114.17607163055555,2.326,2,-307.64059683081683,-449.4886919822763,-1.169337906721637,-306.42221016793474,-447.84261313017987,-3.163211247476695,2.047935948121437,2.858246411102756,1.9938733407550582
1621218917.0,22.29714088888889,114.17606895277778,2.368,2,-307.9165318166087,-449.46438946268665,-1.127349493445621,-306.5480022864332,-447.81388265384294,-3.1359255740537573,2.144072247150711,2.9379284662144247,2.0085760806081363
1621218918.0,22.297140841666668,114.1760689888889,2.4,2,-307.9128123693591,-449.46962092491174,-1.0953496845852726,-306.5637236776712,-447.81308040496367,-3.150561631182526,2.1363910672603765,2.964466720627169,2.0552119465972534
1621218919.0,22.2971408,114.17606901111111,2.439,2,-307.91052443875884,-449.4742376641359,-1.0563499007862163,-306.56136813058345,-447.81709195579515,-3.1419397849855524,2.136903049406226,2.9859738457723015,2.085589884199336
1621218920.0,22.297140761111113,114.17606902777779,2.508,2,-307.90881042540514,-449.47854892161354,-0.9873501235028641,-306.56225666475666,-447.81477754262437,-3.147579141305037,2.1404070248109517,3.0410412100487245,2.160229017802173
1621218921.0,22.297140716666668,114.17606903611112,2.652,2,-307.90795875724086,-449.4834806670334,-0.8433504320314853,-306.55995725499895,-447.8140910737418,-3.1451563909589164,2.1456862921305135,3.146788892949545,2.301805958927431
1621218922.0,22.29714063888889,114.17606903333333,2.968,2,-307.9082604141915,-449.4921157206463,-0.5273510560015211,-306.5618292013244,-447.81284852118665,-3.145627938520327,2.1523975790183254,3.3894231325841195,2.618276882518806
1621218923.0,22.297140444444445,114.17606901666667,3.084,2,-307.9099838641206,-449.5136555857368,-0.41135266528408465,-306.56265240910466,-447.8147856292435,-3.14553468978503,2.1682853084294256,3.4895862966625395,2.7341820245009454
1621218924.0,22.29714044166667,114.17606901666667,3.085,2,-307.9099839187999,-449.51396325127905,-0.4103526867298797,-306.5643719131252,-447.8133241114591,-3.1452477391117166,2.168604425362861,3.490343264099684,2.734895052381837
1621218925.0,22.29714044166667,114.17606901666667,3.085,2,-307.9099839187999,-449.51396325127905,-0.4103526867298797,-306.56309104529544,-447.8111236336616,-3.145499381845674,2.171124864217773,3.492106902691768,2.735146695115794
1621218926.0,22.29714044166667,114.17606901666667,3.085,2,-307.9099839187999,-449.51396325127905,-0.4103526867298797,-306.5629201092198,-447.8118234751703,-3.1450333885830726,2.170682087384532,3.4914666353239494,2.734680701853193
1621218927.0,22.29714044166667,114.17606901666667,3.084,2,-307.90998386987934,-449.5139631802157,-0.41135268757301446,-306.55996225836645,-447.81292998651645,-3.146347424720474,2.1716519697268386,3.492315634338162,2.7349947371474594
1621218928.0,22.29714044166667,114.17606901666667,3.084,2,-307.90998386987934,-449.5139631802157,-0.41135268757301446,-306.5642142293581,-447.81169995814355,-3.1438068297332573,2.169976037325792,3.489283829323263,2.732454142160243
1621218929.0,22.29714044166667,114.17606901666667,3.084,2,-307.90998386987934,-449.5139631802157,-0.41135268757301446,-306.560996670329,-447.81193635007253,-3.1458579254772654,2.1717876956732614,3.4920167083225073,2.734505237904251
1621218930.0,22.29714044166667,114.17606901666667,3.084,2,-307.90998386987934,-449.5139631802157,-0.41135268757301446,-306.5626023786923,-447.8131692501121,-3.1446676918259153,2.169824157730449,3.4898635772684137,2.733315004252901
1621218931.0,22.29714044166667,114.17606901666667,3.084,2,-307.90998386987934,-449.5139631802157,-0.41135268757301446,-306.5644771623073,-447.809260917693,-3.146131724987995,2.171726986518178,3.4921933634115585,2.7347790374149805
1621218932.0,22.29714044166667,114.17606901666667,3.084,2,-307.90998386987934,-449.5139631802157,-0.41135268757301446,-306.5626518473091,-447.8119838212142,-3.1455092054527394,2.1707227638531648,3.491081377134384,2.734156517879725
1621218933.0,22.29714044166667,114.17606901666667,3.084,2,-307.90998386987934,-449.5139631802157,-0.41135268757301446,-306.56409807092973,-447.8110338833774,-3.146444524299667,2.1705706101954934,3.4917193657528105,2.7350918367266526
1621218934.0,22.29714044166667,114.17606901666667,3.084,2,-307.90998386987934,-449.5139631802157,-0.41135268757301446,-306.563519569994,-447.80935410163806,-3.1458584765410786,2.1722472745143264,3.492302983925475,2.734505788968064
1621218935.0,22.29714044166667,114.17606901666667,3.084,2,-307.90998386987934,-449.5139631802157,-0.41135268757301446,-306.56230822501243,-447.81030422673246,-3.1464026701103758,2.1722530869010197,3.492732723889509,2.7350499825373613
1621218936.0,22.29714044166667,114.17606901666667,3.084,2,-307.90998386987934,-449.5139631802157,-0.41135268757301446,-306.56182116031687,-447.8105953349933,-3.145432198079454,2.1723270259314877,3.49201882545949,2.7340795105064397
1621218937.0,22.29714044166667,114.17606901666667,3.084,2,-307.90998386987934,-449.5139631802157,-0.41135268757301446,-306.56387017796453,-447.8106029865123,-3.14547064459046,2.17104998124264,3.491254648967749,2.7341179570174456
1621218938.0,22.29714044166667,114.17606901666667,3.084,3,-307.90998386987934,-449.5139631802157,-0.41135268757301446,-306.5633431075754,-447.80946826715217,-3.14593414192457,2.172267076433723,3.492374547759931,2.7345814543515554
1621218939.0,22.297140438888892,114.17606901666667,3.085,3,-307.90998392451525,-449.51427084744523,-0.4103527085864016,-306.56094009470644,-447.8091215118918,-3.145413574022434,2.1742707998967066,3.493996486678709,2.7350608654360324
1621218940.0,22.297140438888892,114.17606901666667,3.085,3,-307.90998392451525,-449.51427084744523,-0.4103527085864016,-306.55981356507425,-447.80930280375094,-3.1462389789229657,2.174827816065394,3.4949892294180085,2.735886270336564
1621218941.0,22.297140438888892,114.17606901666667,3.085,3,-307.90998392451525,-449.51427084744523,-0.4103527085864016,-306.5605305861459,-447.8113337146639,-3.145564473439705,2.172790645838157,3.4931937520317593,2.7352117648533034
1621218942.0,22.297140438888892,114.17606901666667,3.086,3,-307.9099839726729,-449.5142709178638,-0.4093527093154421,-306.555777902684,-447.8079686014796,-3.145211086724785,2.17838051655189,3.497179254218142,2.735858377409343
1621218943.0,22.297140438888892,114.17606901666667,3.087,3,-307.90998402121204,-449.5142709886048,-0.40835270925839495,-306.558983548621,-447.80994518406953,-3.146224105674626,2.174839930879051,3.4965509446110117,2.737871396416231
1621218944.0,22.297140438888892,114.17606901666667,3.088,3,-307.90998406932636,-449.51427105941815,-0.407352709024849,-306.5615432249641,-447.8084925843084,-3.1447087690939948,2.1743902402494624,3.495867720107469,2.737356060069146
1621218945.0,22.297140438888892,114.17606901666667,3.089,3,-307.909984117484,-449.5142711302676,-0.4063527099305304,-306.56186561208915,-447.8094980695454,-3.1467254306868067,2.173401641011678,3.4976159511612206,2.7403727207562762
1621218946.0,22.297140438888892,114.17606901666667,3.09,3,-307.9099841655983,-449.5142712010809,-0.4053527096970413,-306.5586754022603,-447.8101944521136,-3.144665968240836,2.1748363019420576,3.497677810873784,2.739313258543795
1621218947.0,22.297140438888892,114.17606901666667,3.091,3,-307.9099842140941,-449.5142712722166,-0.4043527086774077,-306.56048162990044,-447.8081534818764,-3.1474890387682275,2.175314951739343,3.5009701605019248,2.74313633009082
1621218948.0,22.297140436111114,114.17606901666667,3.093,3,-307.9099843164629,-449.5145790095063,-0.40235273006666716,-306.55937311556056,-447.8101175450747,-3.144174677636492,2.174704462619019,3.499560985596717,2.7418219475698247
1621218949.0,22.297140436111114,114.17606901666667,3.094,3,-307.9099843646639,-449.51457907996087,-0.40135273193493504,-306.5610954770633,-447.8085630939154,-3.1476999857716375,2.1748544263318226,3.5032006814328405,2.7463472538367024
1621218950.0,22.297140436111114,114.17606901666667,3.096,3,-307.9099844616988,-449.5145792218376,-0.3993527308582827,-306.56095351507145,-447.808328358092,-3.1454001597160253,2.175126779061597,3.503134737135741,2.7460474288577426
1621218951.0,22.297140436111114,114.17606901666667,3.099,3,-307.90998460604175,-449.51457943427766,-0.39635273015770167,-306.56135844581434,-447.80679208798597,-3.145881570408313,2.1760813726062183,3.5064567562674482,2.7495288402506115
1621218952.0,22.297140433333336,114.17606901666667,3.101,3,-307.90998470845386,-449.5148871716034,-0.39435275268621695,-306.5593804889179,-447.8084042570865,-3.14525537690249,2.1762848378294475,3.5076603232477233,2.750902624216273
1621218953.0,22.297140433333336,114.17606901666667,3.104,3,-307.9099848536464,-449.51488738389867,-0.3913527523385767,-306.5578915967809,-447.80953214951353,-3.1461988740554854,2.1763254928217672,3.51077908804365,2.7548461217169087
1621218954.0,22.297140433333336,114.17606901666667,3.108,3,-307.909985046147,-449.5148876671881,-0.3873527525437055,-306.55909817844577,-447.80678575065156,-3.1450907630608067,2.1777298929397704,3.513918954850024,2.757738010517101
1621218955.0,22.297140430555558,114.17606901666667,3.111,3,-307.9099851971416,-449.51519547486,-0.3843527759776748,-306.5580448218076,-447.8077782776677,-3.145786586971553,2.1778467034496023,3.5168925141702116,2.761433810993878
1621218956.0,22.297140430555558,114.17606901666667,3.116,3,-307.90998543851947,-449.5151958296076,-0.37935277437716763,-306.5577474024251,-447.808844848483,-3.145245957332356,2.1771957599272773,3.519992397230894,2.7658931829551885
1621218957.0,22.29714042777778,114.17606901666667,3.121,3,-307.9099856860808,-449.5155037796234,-0.3743527955954846,-306.5604140008402,-447.80728069597455,-3.145934418531709,2.177009379197499,3.524348809313811,2.7715816229362242
1621218958.0,22.297140425000002,114.17606901666667,3.126,3,-307.90998593326066,-449.51581172888586,-0.36935281742316306,-306.56161183799725,-447.807661504771,-3.146170246447269,2.1762099827271175,3.52797462052283,2.776817429024106
1621218959.0,22.297140425000002,114.17606901666667,3.132,3,-307.909986223221,-449.51581215441047,-0.3633528169048077,-306.55922814794826,-447.8091408702602,-3.1454317550797124,2.1765280264810785,3.532313330990616,2.7820789381749047
1621218960.0,22.297140422222224,114.17606901666667,3.14,3,-307.9099866148305,-449.516120316616,-0.35535284048711446,-306.55695567110706,-447.8072140519082,-3.1457046599065204,2.1796911148671274,3.5407790996287654,2.790351819419406
1621218961.0,22.297140419444446,114.17606901666667,3.148,2,-307.9099870067781,-449.516428478677,-0.34735286196740844,-306.55892271828213,-447.8066138304947,-3.1450505363202406,2.17918352664203,3.5462590316934324,2.797697674352832
1621218962.0,22.297140416666668,114.17606901666667,3.157,2,-307.9099874472648,-449.51673671190986,-0.3383528835673246,-306.5584976575369,-447.8079073161864,-3.146184731245412,2.1786744950605565,3.553947416642896,2.8078318476780875
1621218963.0,22.297140411111112,114.17606901666667,3.168,2,-307.90998799016376,-449.5173526824684,-0.32735292769572766,-306.5576768157872,-447.8063937215546,-3.145168527962475,2.180854437663108,3.56317426396486,2.8178156002667474
1621218964.0,22.297140402777778,114.17606901666667,3.193,2,-307.9099892150139,-449.51827723935617,-0.3023529933952318,-306.55942227357866,-447.80577162310874,-3.1464249795619774,2.180987516923647,3.5840552467108027,2.8440719861667456
1621218965.0,22.297140308333336,114.17606901111111,3.285,2,-307.91056633786536,-449.5287419910271,-0.210353761888598,-306.56150164563564,-447.8072290017901,-3.144954645848841,2.187140259775895,3.6599815387612007,2.934600883960243
1621218966.0,22.297140255555558,114.17606861388889,3.343,2,-307.9515012941489,-449.53458960422216,-0.15235615091154386,-306.6134108418187,-447.8032229385801,-3.1517467685059084,2.188176544411748,3.7127430110939326,2.9993906175943645
1621218967.0,22.297140447222223,114.17606604444445,3.371,2,-308.2162724251592,-449.5133622593595,-0.12436743031670972,-306.9370007888873,-447.7661817906318,-3.153564486814964,2.1654504172742994,3.723601793528831,3.0291970564982544
1621218968.0,22.2971411,114.17605959444445,3.378,2,-308.8809160942012,-449.4410646432513,-0.11739444589736081,-307.6637744519919,-447.67817043073273,-3.1885542444041373,2.142248767471097,3.7444962664817303,3.0711597985067765
1621218969.0,22.297142536111114,114.17604668888889,3.375,2,-310.2107747805007,-449.28201112402627,-0.12044769049302317,-308.9737187782157,-447.53913347982495,-3.2281785708370303,2.1372716335192488,3.771726562211234,3.107730880344007
1621218970.0,22.29714323611111,114.176040275,3.36,2,-310.8716961624972,-449.2044828167229,-0.1354743641589664,-309.6375034594922,-447.46992588331705,-3.2585549323254663,2.1288305201158986,3.779623211199248,3.1230805681665
1621218971.0,22.297144236111112,114.17603132777778,3.341,3,-311.7936657729601,-449.0937286603918,-0.1545115047865977,-310.66140457105143,-447.3538823922629,-3.3063872576795243,2.075832475434754,3.774043087690432,3.1518757528929267
1621218972.0,22.2971466,114.17601032777779,3.322,3,-313.9576191860293,-448.8319200709301,-0.17359907979519562,-313.0591843158088,-447.0802580151154,-3.3721418100622524,1.9686302785970375,3.7558195871411724,3.198542730267057
1621218973.0,22.297149713888892,114.1759749138889,3.302,2,-317.606859935608,-448.4870300913665,-0.1937552789198378,-316.9345774071285,-446.78200768866327,-3.5463413011307305,1.832775270407866,3.8208504587516225,3.3525860222108927
1621218974.0,22.297152008333335,114.1759244388889,3.263,2,-322.80808399862724,-448.23284645031896,-0.2329983111997933,-322.36380715664257,-446.551745325134,-3.773902246293161,1.738816524369962,3.944804631788719,3.5409039350933678
1621218975.0,22.297154019444445,114.17586585833334,3.247,2,-328.844552222345,-448.0100198011144,-0.24929079683036548,-328.4320878153343,-446.402934686051,-4.071085477463704,1.6591713154792145,4.166409009570029,3.8217946806333387
1621218976.0,22.29715631388889,114.175808575,3.199,2,-334.74734473328544,-447.7558166942807,-0.2975797713770021,-334.26842881937205,-446.17332455539827,-4.366650730860684,1.6533728624313029,4.392149848939324,4.069070959483682
1621218977.0,22.297159683333334,114.17575202777778,3.159,2,-340.5742817137672,-447.38257413999077,-0.3378617733141027,-340.08578837219716,-445.82195278279346,-4.625615134431783,1.6352873647462232,4.58900791577816,4.28775336111768
1621218978.0,22.29716576388889,114.17569379722222,3.168,2,-346.57467454074646,-446.70911584499686,-0.32913739207154435,-346.15160589669665,-445.15865634752424,-4.876964616446664,1.607143967067412,4.823447335013483,4.547827224375119
1621218979.0,22.29717705277778,114.175634775,3.205,2,-352.6566331680005,-445.458913894403,-0.292382710729413,-352.33131017086123,-443.8447007854377,-5.050518840657034,1.6466690662131076,5.035015237766987,4.758136129927621
1621218980.0,22.297202686111113,114.17557913888889,3.274,2,-358.389632039663,-442.62029693280743,-0.2235034532568534,-357.92477869575066,-440.8115826541251,-5.041479770935197,1.8674945711449307,5.167246052876248,4.817976317678344
1621218981.0,22.297243716666667,114.1755310138889,3.31,2,-363.3486000360208,-438.0766920023023,-0.1874685431719456,-362.7427456335216,-436.1795841075366,-5.001878072394433,1.991501423903602,5.210049619387359,4.8144095292224875
1621218982.0,22.297298758333334,114.17549626111112,3.284,2,-366.9295764672711,-431.981602272518,-0.2132555284647708,-366.11115757948596,-429.9895257810018,-4.852607626532915,2.15364301218536,5.1148573893886935,4.639352098068144
1621218983.0,22.297362513888892,114.17548078888889,3.222,2,-368.5237498417582,-424.92162956097775,-0.2748706348096732,-367.48074287793895,-422.97547708134755,-4.526824392692326,2.208024682956751,4.791083777155089,4.251953757882653
1621218984.0,22.297430069444445,114.17548150277779,3.207,2,-368.45000878631413,-417.44090886998015,-0.28936977719521906,-367.3537902858012,-415.552946109923,-4.086979753616781,2.1831395704877172,4.380404081502741,3.797609976421562
1621218985.0,22.297500947222225,114.17548998333334,3.175,2,-367.5759385871795,-409.5923218159023,-0.32080782864036905,-366.5286359585257,-407.7014306817317,-3.644278303166679,2.16155316318387,3.964564045682492,3.3234704745263097
1621218986.0,22.297577722222226,114.17550103333333,3.154,2,-366.4370851514029,-401.0907165000735,-0.3411991827135239,-365.46066118511374,-399.11259318932525,-3.127571231952373,2.205986308767453,3.5539055687017007,2.786372049238849
1621218987.0,22.297660486111113,114.17551385833333,3.132,2,-365.1153119091291,-391.92593949697925,-0.36255066224916277,-364.25148346660455,-389.8804129981597,-2.595330898383757,2.220445503831891,3.1489181981055836,2.232780236134594
1621218988.0,22.297748455555556,114.17552793333334,3.107,2,-363.6647200189031,-382.18473128504803,-0.38687356296645703,-362.90388254977904,-380.09077763207154,-2.054811895014154,2.227894870777503,2.7830799188580193,1.6679383320476968
1621218989.0,22.29783821388889,114.17554365555556,3.101,2,-362.0443881086751,-372.2454364946207,-0.3921904918437349,-361.38079422386227,-370.19392901648234,-1.522346245726133,2.1561632073705965,2.4343976266937473,1.130155753882398
1621218990.0,22.297924744444447,114.17556187777778,3.071,2,-360.1664523924111,-362.6635719707928,-0.42152927799618567,-359.59086508373287,-360.7506072710504,-1.0327870636156784,1.9976823301946778,2.08910764989564,0.6112577856194927
1621218991.0,22.298009041666667,114.175582125,3.048,2,-358.0798588507914,-353.3290191594899,-0.4438851441011167,-357.61987505047273,-351.4367381493066,-0.5703308376903062,1.9473860731904056,1.951486877097358,0.12644569358918956
1621218992.0,22.298096905555557,114.17560399722223,3.025,2,-355.82581067773225,-343.5995172836118,-0.46622468549432483,-355.5435312196033,-341.67055703031804,-0.10643360630511678,1.949504899011225,1.9824275451912237,0.35979107918920805
1621218993.0,22.298191347222225,114.17562393333334,3.029,2,-353.77125670422106,-333.14162584526645,-0.46155271065894965,-353.64768948145775,-331.09787939408295,0.36558844585801653,2.047478550624296,2.208241587342923,0.8271411565169662
1621218994.0,22.298289744444446,114.17564311111111,3.001,2,-351.794836171231,-322.24571464679775,-0.48888068115495287,-351.8136105715545,-320.2768654749615,0.8072880131668261,1.9689386835419396,2.357280811377315,1.296168694321779
1621218995.0,22.29838661388889,114.1756607388889,2.98,2,-349.97814201784763,-311.51897742582054,-0.5092450383011027,-350.15470228604624,-309.69200344400303,1.1956527115134041,1.8354856192693165,2.5051314927298796,1.7048977498145068
1621218996.0,22.298476519444446,114.17567585555555,2.96,2,-348.4202244144645,-301.563376065127,-0.5286787772989641,-348.7504016813093,-300.00645438484185,1.5414324890294542,1.591547092009229,2.611203324343564,2.0701112663284182
1621218997.0,22.298552766666667,114.175688725,2.932,2,-347.0939063354786,-293.1202159662257,-0.556210806310176,-347.5428267177508,-291.91428530183134,1.800789069954512,1.2867782547688926,2.6853764528754307,2.356999876264688
1621218998.0,22.298615069444445,114.17569949722223,2.914,2,-345.98373200960725,-286.2211807335463,-0.5738355343409296,-346.53443795678436,-285.18829755962065,2.0120918941098087,1.1705232553157447,2.83851111613973,2.5859274284507383
1621218999.0,22.298673325000003,114.17570763611111,2.884,2,-345.14491865529624,-279.77030548534486,-0.6035023745960899,-345.7597273153882,-278.8600581515906,2.1751758246399366,1.0984260999861863,2.9879077013924693,2.7786781992360265
1621219000.0,22.298729525000002,114.17571537500001,2.872,2,-344.3473298219331,-273.54705073175745,-0.61518791660761,-344.9805042556545,-272.6904661364921,2.3644368699037632,1.0651981188325317,3.164302593109153,2.979624786511373
1621219001.0,22.298787552777778,114.175724,2.845,2,-343.45842749186284,-267.1213994695119,-0.6418662253209817,-344.1159176436497,-266.1491892798872,2.530890522353211,1.173663474982014,3.382879148361493,3.172756747674193
1621219002.0,22.298851994444448,114.17573391388889,2.83,2,-342.4366980816172,-259.98551359394384,-0.6565148903993787,-343.1242245688777,-258.92902915804905,2.7069936976477114,1.2604967409607724,3.5919412656444227,3.36350858804709
1621219003.0,22.29891988888889,114.17574421944445,2.833,3,-341.37460313462145,-252.46728803247447,-0.6531543609491308,-342.1297575082383,-251.43741535794533,2.8993195162369934,1.277065328687012,3.775045231758724,3.552473877186124
1621219004.0,22.298986241666668,114.17575467777779,2.833,3,-340.29676990078184,-245.119778057083,-0.6528086713961585,-341.10330457639884,-244.16448904616715,3.065570144405975,1.2502300897631717,3.922934653439349,3.7183788158021334
1621219005.0,22.299052822222222,114.17576615,2.849,3,-339.11446252626797,-237.74704799227231,-0.636465173356882,-339.95233781791103,-236.74879104323176,3.2216757564848284,1.30328505732771,4.0723216198101975,3.8581409298417104
1621219006.0,22.299120583333334,114.17577806666667,2.851,2,-337.8863552450429,-230.24359013818406,-0.6341232927412506,-338.77187918269647,-229.32725283462446,3.3850673530437914,1.2742945884105135,4.216363379171475,4.0191906457850415
1621219007.0,22.299187058333334,114.17578983611112,2.856,2,-336.67342278028616,-222.88254861486405,-0.6287963245135728,-337.63312323374214,-221.94388902534428,3.519591680981002,1.3424257094383445,4.36018690304582,4.148388005494574
1621219008.0,22.299255366666667,114.17580143333333,2.873,2,-335.4782342072046,-215.3184939151808,-0.6114721649627626,-336.5082689595953,-214.29059380388722,3.6348391411034986,1.4551804801913397,4.488731439722814,4.246311306066261
1621219009.0,22.29932467777778,114.17581242222222,2.886,2,-334.3457293476707,-207.64339556044845,-0.598156898707856,-335.3891683533916,-206.67824287250272,3.73998066902513,1.421367183281164,4.565054460385428,4.338137567732986
1621219010.0,22.299392905555557,114.17582339722223,2.905,2,-333.2146596492556,-200.0882594357791,-0.5788549728460453,-334.3192400784602,-199.10497896686869,3.8449498709875702,1.4788300798680236,4.664438626613949,4.423804843833615
1621219011.0,22.299464097222224,114.17583516388889,2.951,2,-332.00200895098124,-192.20492126082019,-0.5325480479067011,-333.1423944342773,-191.16618899643797,3.9653792002017174,1.542544575557238,4.7550807876267704,4.497927248108418
1621219012.0,22.299537800000003,114.17584947222223,2.967,2,-330.5274486614119,-184.04352114868607,-0.5162295058474626,-331.63679196136445,-182.9474831525205,4.053026583524858,1.5594684498854992,4.828047540823755,4.56925608937232
1621219013.0,22.299614686111113,114.17586707222223,2.976,2,-328.71369599214773,-175.52962328355335,-0.5068945606619906,-329.84117688209085,-174.36964675703095,4.12079089659936,1.6176398546245976,4.902267984373975,4.62768545726135
1621219014.0,22.29969510277778,114.17588960833334,2.992,2,-326.3913016999545,-166.62478204531527,-0.4905352392822877,-327.524057963263,-165.39146369381788,4.185107181708926,1.674577829843926,4.966471882249749,4.675642420991213
1621219015.0,22.299779375,114.17591545555555,2.991,2,-323.7277109630987,-157.2930044060896,-0.49116134345148765,-324.87688185415766,-156.00124547806465,4.221039893272021,1.7289403879224705,5.019370016283723,4.712201236723509
1621219016.0,22.299866341666668,114.17594334444445,3.034,2,-320.85373859856224,-147.6628639099668,-0.4477847516404623,-322.09057833393615,-146.37317044033853,4.288548405728179,1.7869196335038722,5.062206391899802,4.736333157368641
1621219017.0,22.29995126111111,114.17597046666667,3.029,2,-318.05877211304545,-138.25941790554833,-0.45243294412528456,-319.4387214222562,-137.01862822800064,4.2795167910696,1.8557529792243803,5.082830649973605,4.731949735194885
1621219018.0,22.30003286388889,114.17599639722222,3.04,2,-315.3866108328792,-129.22323823222447,-0.4411098383221841,-316.85511534126465,-127.98415958749938,4.272490548215277,1.921411298749462,5.090171901117702,4.713600386537461
1621219019.0,22.300111905555557,114.17602154444445,3.07,2,-312.79517669844546,-120.47065981241414,-0.4108100555234202,-314.37319379643486,-119.31586040455807,4.232413104219166,1.9554282482186955,5.038176351131584,4.643223159742586
1621219020.0,22.300186297222222,114.17604547500001,3.07,2,-310.32912380670984,-112.23299272029826,-0.4105385820117533,-311.9962944948686,-111.20434856916864,4.181621470525233,1.9589708760236642,4.992544525712857,4.592160052536986
1621219021.0,22.300251316666667,114.17606936944445,3.093,2,-307.8668161837031,-105.03315287467592,-0.3872960343245211,-309.6338286678914,-104.24501031126337,4.122904309739226,1.9348131226399512,4.907688759806647,4.5102003440637475
1621219022.0,22.300301966666666,114.17608691111111,3.141,2,-306.0591549324225,-99.42449188993581,-0.3391187082888223,-308.01075873629986,-98.95561327714746,4.109267107999578,2.0071384010174835,4.880239843634208,4.4483858162884005
1621219023.0,22.300335180555557,114.1760975388889,3.18,2,-304.9639625851428,-95.74659385249198,-0.3000097038717229,-307.04933533093595,-95.59284625632978,4.075571773854691,2.091032714287986,4.849549575006431,4.3755814777264135
1621219024.0,22.30035376388889,114.1761034,3.214,2,-304.3599754045946,-93.68879185456964,-0.26595014689218743,-306.5206193662972,-93.76279662342493,4.048339950870389,2.1619109683461035,4.8256562333746285,4.314290097762576
1621219025.0,22.300361333333335,114.17610580555557,3.255,2,-304.1120844927303,-92.85059938181303,-0.22492600685204422,-306.3201874114818,-93.09008921244651,4.052884262543618,2.2210524259404383,4.820034707315176,4.277810269395662
1621219026.0,22.300362283333335,114.17610610833334,3.3,2,-304.08088534779984,-92.74540296493711,-0.17992298166627307,-306.30116242464817,-93.03063717136773,4.041292308543131,2.238523810571664,4.77803802588405,4.221215290209404
1621219027.0,22.30036226111111,114.17610615000001,3.35,2,-304.0765943060435,-92.74786454407024,-0.12992281331428046,-306.2997214145614,-93.02654554920832,4.048761589099797,2.2405261085852266,4.741451315602719,4.178684402414078
1621219028.0,22.30036224166667,114.17610625,3.42,2,-304.0662933514603,-92.7500189380552,-0.05992235372693244,-306.3002436016234,-93.02772437114669,4.0424691399335515,2.251145048141573,4.679451890449374,4.102391493660484
1621219029.0,22.300362225,114.17610636666667,3.52,2,-304.05427642859183,-92.75186620869925,0.040078193082806024,-306.300586231843,-93.03085519830702,4.044042701443232,2.2635685517573028,4.599508057685582,4.003964508360426
1621219030.0,22.300362205555555,114.17610636666667,3.522,2,-304.05427656621504,-92.75401940707812,0.04207816045316548,-306.2981583549822,-93.03108156905247,4.044933303618631,2.260922140092147,4.59724028311824,4.0028551431654655
