utc,lat,lon,h,quality,E,N,U,est_E,est_N,est_U,err_2d,err_3d,err_h
1621218916.0,22.297140669444445,114.17607163055555,2.326,2,-307.64059683081683,-449.4886919822763,-1.169337906721637,-306.661022568044,-447.66758042188803,-3.134926668647253,2.0678522799432915,2.8529900512751434,1.9655887619256158
1621218917.0,22.29714088888889,114.17606895277778,2.368,2,-307.9165318166087,-449.46438946268665,-1.127349493445621,-306.931901255291,-447.6368108197362,-3.1273572850683347,2.075943409259877,2.8826328599044806,2.0000077916227137
1621218918.0,22.297140841666668,114.1760689888889,2.4,2,-307.9128123693591,-449.46962092491174,-1.0953496845852726,-306.9395140587234,-447.636149366689,-3.128300961796263,2.075795644156255,2.9054807608745024,2.0329512772109903
1621218919.0,22.2971408,114.17606901111111,2.439,2,-307.91052443875884,-449.4742376641359,-1.0563499007862163,-306.9415676630292,-447.63677297829815,-3.1286628207690366,2.0772948045314004,2.9342178759016635,2.0723129199828203
1621218920.0,22.297140761111113,114.17606902777779,2.508,2,-307.90881042540514,-449.47854892161354,-0.9873501235028641,-306.9449379701125,-447.63572411654695,-3.128933791599209,2.079676266210811,2.985202502293192,2.1415836680963447
1621218921.0,22.297140716666668,114.17606903611112,2.652,2,-307.90795875724086,-449.4834806670334,-0.8433504320314853,-306.9437258376586,-447.6339255131044,-3.1283564904896646,2.085809049417426,3.093840991037227,2.2850060584581793
1621218922.0,22.29714063888889,114.17606903333333,2.968,2,-307.9082604141915,-449.4921157206463,-0.5273510560015211,-306.94488966335416,-447.63521706068195,-3.129082730536289,2.091926345965928,3.338437290593287,2.601731674534768
1621218923.0,22.297140444444445,114.17606901666667,3.084,2,-307.9099838641206,-449.5136555857368,-0.41135266528408465,-306.94687445605985,-447.63576421899256,-3.129432637236469,2.1104633892080678,3.441222813349388,2.7180799719523843
1621218924.0,22.29714044166667,114.17606901666667,3.085,2,-307.9099839187999,-449.51396325127905,-0.4103526867298797,-306.94683929978316,-447.6352100650738,-3.1288760112664273,2.111246336128804,3.4420531892849278,2.7185233245365477
1621218925.0,22.29714044166667,114.17606901666667,3.085,2,-307.9099839187999,-449.51396325127905,-0.4103526867298797,-306.945727428656,-447.63438548501017,-3.1287818448419027,2.11248743386486,3.4427402234136952,2.718429158112023
1621218926.0,22.29714044166667,114.17606901666667,3.085,2,-307.9099839187999,-449.51396325127905,-0.4103526867298797,-306.94799017515754,-447.63477092119797,-3.1291950653819494,2.1111124499283904,3.442223068918848,2.7188423786520697
1621218927.0,22.29714044166667,114.17606901666667,3.084,2,-307.90998386987934,-449.5139631802157,-0.41135268757301446,-306.9463404579783,-447.634739882115,-3.1291789779958914,2.1118922390653943,3.441898977939129,2.717826290422877
1621218928.0,22.29714044166667,114.17606901666667,3.084,2,-307.90998386987934,-449.5139631802157,-0.41135268757301446,-306.94610593548543,-447.63428995950505,-3.1287357096285784,2.1123996044944082,3.4418603367399965,2.717383022055564
1621218929.0,22.29714044166667,114.17606901666667,3.084,2,-307.90998386987934,-449.5139631802157,-0.41135268757301446,-306.9467836964325,-447.6348000834497,-3.1289010778841084,2.1116364550687154,3.441522595023544,2.717548390311094
1621218930.0,22.29714044166667,114.17606901666667,3.084,2,-307.90998386987934,-449.5139631802157,-0.41135268757301446,-306.94599189055634,-447.63533396669663,-3.1293190146415593,2.1115227344469365,3.4417828538658193,2.717966327068545
